power	voltage	current	rpm	windSpeed	pitchAngle	temperature	ambientPressure	humidity	accelerationX	accelerationY	accelerationZ	currentSink	timestamp
36.47	70	521	1813	76	200	230	101300000	1000	0	0	-1	350	355606036
43.68	84	520	1819	76	200	230	101300000	1000	0	0	-1	350	355618596
40.764	79	516	1812	76	200	230	101300000	1000	0	0	-1	350	355631156
66.048	128	516	1816	76	200	230	101300000	1000	0	0	-1	350	355643716
39.963	77	519	1822	76	200	230	101300000	1000	0	0	-1	350	355656276
34.572	67	516	1806	76	200	230	101300000	1000	0	0	-1	350	355668836
43.428	84	517	1809	76	200	230	101300000	1000	0	0	-1	350	355681396
57.498	111	518	1807	76	200	230	101300000	1000	0	0	-1	350	355693956
87.88	169	520	1809	76	200	230	101300000	1000	0	0	-1	350	355706516
60.9	116	525	1819	76	200	230	101300000	1000	0	0	-1	350	355719076
40.348	77	524	1809	76	200	230	101300000	1000	0	0	-1	350	355731636
61.596	118	522	1814	76	200	230	101300000	1000	0	0	-1	350	355744196
79.496	152	523	1814	76	200	230	101300000	1000	0	0	-1	350	355756756
157.56	303	520	1807	76	200	230	101300000	1000	0	0	-1	350	355769316
145.116	278	522	1813	76	200	230	101300000	1000	0	0	-1	350	355781876
146.963	281	523	1806	76	200	230	101300000	1000	0	0	-1	350	355794436
189.954	366	519	1810	76	200	230	101300000	1000	0	0	-1	350	355806996
176.736	336	526	1816	76	200	230	101300000	1000	0	0	-1	350	355819556
156.748	298	526	1809	76	200	230	101300000	1000	0	0	-1	350	355832116
168.406	322	523	1813	76	200	230	101300000	1000	0	0	-1	350	355844676
147.443	283	521	1814	76	200	230	101300000	1000	0	0	-1	350	355857236
179.224	344	521	1804	76	200	230	101300000	1000	0	0	-1	350	355869796
157.685	305	517	1812	76	200	230	101300000	1000	0	0	-1	350	355882356
153.105	295	519	1806	76	200	230	101300000	1000	0	0	-1	350	355894916
176.638	341	518	1806	76	200	230	101300000	1000	0	0	-1	350	355907476
152.81	295	518	1814	76	200	230	101300000	1000	0	0	-1	350	355920036
165.242	319	518	1807	76	200	230	101300000	1000	0	0	-1	350	355932596
172.12	331	520	1812	76	200	230	101300000	1000	0	0	-1	350	355945156
181.467	351	517	1813	76	200	230	101300000	1000	0	0	-1	350	355957716
171.08	329	520	1806	76	200	230	101300000	1000	0	0	-1	350	355970276
163.176	312	523	1809	76	200	230	101300000	1000	0	0	-1	350	355982836
161.482	307	526	1801	76	200	230	101300000	1000	0	0	-1	350	355995396
186.204	354	526	1804	76	200	230	101300000	1000	0	0	-1	350	356007956
168.728	322	524	1817	76	200	230	101300000	1000	0	0	-1	350	356020516
148.009	283	523	1804	76	200	230	101300000	1000	0	0	-1	350	356033076
149.184	288	518	1816	76	200	230	101300000	1000	0	0	-1	350	356045636
178.536	344	519	1809	76	200	230	101300000	1000	0	0	-1	350	356058196
198.66	385	516	1807	76	200	230	101300000	1000	0	0	-1	350	356070756
162.855	315	517	1813	76	200	230	101300000	1000	0	0	-1	350	356083316
148.148	286	518	1804	76	200	230	101300000	1000	0	0	-1	350	356095876
171.08	329	520	1806	76	200	230	101300000	1000	0	0	-1	350	356108436
189.52	368	515	1816	76	200	230	101300000	1000	0	0	-1	350	356120996
175.728	336	523	1806	76	200	230	101300000	1000	0	0	-1	350	356133556
158.7	300	529	1816	76	200	230	101300000	1000	0	0	-1	350	356146116
147.525	281	525	1807	76	200	230	101300000	1000	0	0	-1	350	356158676
201.355	385	523	1803	76	200	230	101300000	1000	0	0	-1	350	356171236
172.451	331	521	1814	76	200	230	101300000	1000	0	0	-1	350	356183796
163.17	315	518	1800	76	200	230	101300000	1000	0	0	-1	350	356196356
169.386	327	518	1807	76	200	230	101300000	1000	0	0	-1	350	356208916
148.148	286	518	1817	76	200	230	101300000	1000	0	0	-1	350	356221476
173.636	332	523	1804	76	200	230	101300000	1000	0	0	-1	350	356234036
160.735	305	527	1813	76	200	230	101300000	1000	0	0	-1	350	356246596
155.17	295	526	1803	76	200	230	101300000	1000	0	0	-1	350	356259156
176.588	337	524	1810	76	200	230	101300000	1000	0	0	-1	350	356271716
151.32	291	520	1810	76	200	230	101300000	1000	0	0	-1	350	356284276
166.152	322	516	1803	76	200	230	101300000	1000	0	0	-1	350	356296836
173.346	334	519	1810	76	200	230	101300000	1000	0	0	-1	350	356309396
171.348	327	524	1814	76	200	230	101300000	1000	0	0	-1	350	356321956
162.44	310	524	1807	76	200	230	101300000	1000	0	0	-1	350	356334516
162.008	308	526	1814	76	200	230	101300000	1000	0	0	-1	350	356347076
163.488	312	524	1806	76	200	230	101300000	1000	0	0	-1	350	356359636
179.228	346	518	1803	76	200	230	101300000	1000	0	0	-1	350	356372196
154.364	298	518	1813	76	200	230	101300000	1000	0	0	-1	350	356384756
144.56	278	520	1800	76	200	230	101300000	1000	0	0	-1	350	356397316
37.386	67	558	1744	76	200	230	101300000	1000	0	0	-1	400	369441076
39.48	70	564	1738	76	200	230	101300000	1000	0	0	-1	400	369453636
36.985	65	569	1740	76	200	230	101300000	1000	0	0	-1	400	369466196
42.675	75	569	1747	76	200	230	101300000	1000	0	0	-1	400	369478756
41.256	72	573	1744	76	200	230	101300000	1000	0	0	-1	400	369491316
41.688	72	579	1744	76	200	230	101300000	1000	0	0	-1	400	369503876
37.57	65	578	1747	76	200	230	101300000	1000	0	0	-1	400	369516436
37.855	67	565	1740	76	200	230	101300000	1000	0	0	-1	400	369528996
40.392	72	561	1737	76	200	230	101300000	1000	0	0	-1	400	369541556
35.62	65	548	1744	76	200	230	101300000	1000	0	0	-1	400	369554116
37.252	67	556	1741	76	200	230	101300000	1000	0	0	-1	400	369566676
35.532	63	564	1746	76	200	230	101300000	1000	0	0	-1	400	369579236
40.536	72	563	1747	76	200	230	101300000	1000	0	0	-1	400	369591796
44.951	79	569	1740	76	200	230	101300000	1000	0	0	-1	400	369604356
37.57	65	578	1747	76	200	230	101300000	1000	0	0	-1	400	369616916
46.08	80	576	1746	76	200	230	101300000	1000	0	0	-1	400	369629476
41.832	72	581	1746	76	200	230	101300000	1000	0	0	-1	400	369642036
40.88	70	584	1747	76	200	230	101300000	1000	0	0	-1	400	369654596
41.472	72	576	1740	76	200	230	101300000	1000	0	0	-1	400	369667156
39.396	67	588	1744	76	200	230	101300000	1000	0	0	-1	400	369679716
39.195	67	585	1740	76	200	230	101300000	1000	0	0	-1	400	369692276
43.5	75	580	1741	76	200	230	101300000	1000	0	0	-1	400	369704836
39.262	67	586	1746	76	200	230	101300000	1000	0	0	-1	400	369717396
43.275	75	577	1746	76	200	230	101300000	1000	0	0	-1	400	369729956
66.444	113	588	1743	76	200	230	101300000	1000	0	0	-1	400	369742516
44.583	77	579	1749	76	200	230	101300000	1000	0	0	-1	400	369755076
41.51	70	593	1740	76	200	230	101300000	1000	0	0	-1	400	369767636
49.308	84	587	1740	76	200	230	101300000	1000	0	0	-1	400	369780196
42.048	72	584	1740	76	200	230	101300000	1000	0	0	-1	400	369792756
41.44	70	592	1743	76	200	230	101300000	1000	0	0	-1	400	369805316
45.43	77	590	1743	76	200	230	101300000	1000	0	0	-1	400	369817876
42.264	72	587	1747	76	200	230	101300000	1000	0	0	-1	400	369830436
49.224	84	586	1735	76	200	230	101300000	1000	0	0	-1	400	369842996
41.976	72	583	1747	76	200	230	101300000	1000	0	0	-1	400	369855556
42.048	72	584	1743	76	200	230	101300000	1000	0	0	-1	400	369868116
62.646	106	591	1738	76	200	230	101300000	1000	0	0	-1	400	369880676
44.429	77	577	1744	76	200	230	101300000	1000	0	0	-1	400	369893236
38.391	67	573	1735	76	200	230	101300000	1000	0	0	-1	400	369905796
39.061	67	583	1740	76	200	230	101300000	1000	0	0	-1	400	369918356
40.896	72	568	1744	76	200	230	101300000	1000	0	0	-1	400	369930916
37.855	67	565	1737	76	200	230	101300000	1000	0	0	-1	400	369943476
38.793	67	579	1743	76	200	230	101300000	1000	0	0	-1	400	369956036
44.429	77	577	1744	76	200	230	101300000	1000	0	0	-1	400	369968596
50.46	87	580	1738	76	200	230	101300000	1000	0	0	-1	400	369981156
41.09	70	587	1746	76	200	230	101300000	1000	0	0	-1	400	369993716
41.65	70	595	1737	76	200	230	101300000	1000	0	0	-1	400	370006276
69.384	118	588	1738	76	200	230	101300000	1000	0	0	-1	400	370018836
54.99	94	585	1744	76	200	230	101300000	1000	0	0	-1	400	370031396
41.51	70	593	1737	76	200	230	101300000	1000	0	0	-1	400	370043956
52.688	89	592	1741	76	200	230	101300000	1000	0	0	-1	400	370056516
52.065	89	585	1747	76	200	230	101300000	1000	0	0	-1	400	370069076
41.3	70	590	1738	76	200	230	101300000	1000	0	0	-1	400	370081636
41.58	70	594	1746	76	200	230	101300000	1000	0	0	-1	400	370094196
54.004	92	587	1740	76	200	230	101300000	1000	0	0	-1	400	370106756
46.294	79	586	1740	76	200	230	101300000	1000	0	0	-1	400	370119316
42.768	72	594	1746	76	200	230	101300000	1000	0	0	-1	400	370131876
43.95	75	586	1734	76	200	230	101300000	1000	0	0	-1	400	370144436
58.509	99	591	1740	76	200	230	101300000	1000	0	0	-1	400	370156996
51.243	87	589	1741	76	200	230	101300000	1000	0	0	-1	400	370169556
39.463	67	589	1737	76	200	230	101300000	1000	0	0	-1	400	370182116
49.476	84	589	1741	76	200	230	101300000	1000	0	0	-1	400	370194676
45.584	77	592	1744	76	200	230	101300000	1000	0	0	-1	400	370207236
42.12	72	585	1735	76	200	230	101300000	1000	0	0	-1	400	370219796
43.95	75	586	1743	76	200	230	101300000	1000	0	0	-1	400	370232356
46.96	80	587	1740	76	200	230	101300000	1000	0	0	-1	400	370244916
45.276	77	588	1737	76	200	230	101300000	1000	0	0	-1	400	370257476
42.048	72	584	1741	76	200	230	101300000	1000	0	0	-1	400	370270036
43.65	75	582	1735	76	200	230	101300000	1000	0	0	-1	400	370282596
39.195	67	585	1740	76	200	230	101300000	1000	0	0	-1	400	370295156
40.81	70	583	1744	76	200	230	101300000	1000	0	0	-1	400	370307716
37.245	65	573	1735	76	200	230	101300000	1000	0	0	-1	400	370320276
38.257	67	571	1741	76	200	230	101300000	1000	0	0	-1	400	370332836
40.176	72	558	1743	76	200	230	101300000	1000	0	0	-1	400	370345396
38.5	70	550	1735	76	200	230	101300000	1000	0	0	-1	400	370357956
32.7	60	545	1741	76	200	230	101300000	1000	0	0	-1	400	370370516
36.85	67	550	1737	76	200	230	101300000	1000	0	0	-1	400	370383076
35.945	65	553	1734	76	200	230	101300000	1000	0	0	-1	400	370395636
34.02	63	540	1744	76	200	230	101300000	1000	0	0	-1	400	370408196
34.255	65	527	1743	76	200	230	101300000	1000	0	0	-1	400	370420756
35.644	67	532	1741	76	200	230	101300000	1000	0	0	-1	400	370433316
34.775	65	535	1746	76	200	230	101300000	1000	0	0	-1	400	370445876
31.92	60	532	1735	76	200	230	101300000	1000	0	0	-1	400	370458436
39.024	72	542	1738	76	200	230	101300000	1000	0	0	-1	400	370470996
35.778	67	534	1744	76	200	230	101300000	1000	0	0	-1	400	370483556
34.905	65	537	1740	76	200	230	101300000	1000	0	0	-1	400	370496116
39.48	70	564	1743	76	200	230	101300000	1000	0	0	-1	400	370508676
40.25	70	575	1747	76	200	230	101300000	1000	0	0	-1	400	370521236
46.08	80	576	1743	76	200	230	101300000	1000	0	0	-1	400	370533796
38.257	67	571	1747	76	200	230	101300000	1000	0	0	-1	400	370546356
42.975	75	573	1738	76	200	230	101300000	1000	0	0	-1	400	370558916
42.975	75	573	1741	76	200	230	101300000	1000	0	0	-1	400	370571476
39.55	70	565	1746	76	200	230	101300000	1000	0	0	-1	400	370584036
37.654	67	562	1740	76	200	230	101300000	1000	0	0	-1	400	370596596
37.57	65	578	1741	76	200	230	101300000	1000	0	0	-1	400	370609156
40.81	70	583	1749	76	200	230	101300000	1000	0	0	-1	400	370621716
42.192	72	586	1740	76	200	230	101300000	1000	0	0	-1	400	370634276
39.396	67	588	1746	76	200	230	101300000	1000	0	0	-1	400	370646836
39.463	67	589	1746	76	200	230	101300000	1000	0	0	-1	400	370659396
60.944	104	586	1740	76	200	230	101300000	1000	0	0	-1	400	370671956
40.67	70	581	1749	76	200	230	101300000	1000	0	0	-1	400	370684516
41.93	70	599	1760	76	200	230	101300000	1000	0	0	-1	450	386970876
44.1	75	588	1757	76	200	230	101300000	1000	0	0	-1	450	386983436
47.92	80	599	1762	76	200	230	101300000	1000	0	0	-1	450	386995996
40.88	70	584	1763	76	200	230	101300000	1000	0	0	-1	450	387008556
42.408	72	589	1756	76	200	230	101300000	1000	0	0	-1	450	387021116
40.88	70	584	1765	76	200	230	101300000	1000	0	0	-1	450	387033676
40.25	70	575	1759	76	200	230	101300000	1000	0	0	-1	450	387046236
44.175	75	589	1757	76	200	230	101300000	1000	0	0	-1	450	387058796
38.793	67	579	1760	76	200	230	101300000	1000	0	0	-1	450	387071356
40.824	72	567	1757	76	200	230	101300000	1000	0	0	-1	450	387083916
39.061	67	583	1759	76	200	230	101300000	1000	0	0	-1	450	387096476
38.592	67	576	1766	76	200	230	101300000	1000	0	0	-1	450	387109036
44.044	77	572	1757	76	200	230	101300000	1000	0	0	-1	450	387121596
40.81	70	583	1763	76	200	230	101300000	1000	0	0	-1	450	387134156
38.86	67	580	1760	76	200	230	101300000	1000	0	0	-1	450	387146716
40.536	72	563	1757	76	200	230	101300000	1000	0	0	-1	450	387159276
35.815	65	551	1763	76	200	230	101300000	1000	0	0	-1	450	387171836
34.524	63	548	1757	76	200	230	101300000	1000	0	0	-1	450	387184396
39.024	72	542	1756	76	200	230	101300000	1000	0	0	-1	450	387196956
37.38	70	534	1763	76	200	230	101300000	1000	0	0	-1	450	387209516
33.642	63	534	1757	76	200	230	101300000	1000	0	0	-1	450	387222076
35.62	65	548	1763	76	200	230	101300000	1000	0	0	-1	450	387234636
34.272	63	544	1763	76	200	230	101300000	1000	0	0	-1	450	387247196
37.73	70	539	1757	76	200	230	101300000	1000	0	0	-1	450	387259756
41.175	75	549	1766	76	200	230	101300000	1000	0	0	-1	450	387272316
38.257	67	571	1759	76	200	230	101300000	1000	0	0	-1	450	387284876
37.115	65	571	1759	76	200	230	101300000	1000	0	0	-1	450	387297436
35.425	65	545	1766	76	200	230	101300000	1000	0	0	-1	450	387309996
35.778	67	534	1757	76	200	230	101300000	1000	0	0	-1	450	387322556
34.146	63	542	1763	76	200	230	101300000	1000	0	0	-1	450	387335116
34.461	63	547	1768	76	200	230	101300000	1000	0	0	-1	450	387347676
37.45	70	535	1760	76	200	230	101300000	1000	0	0	-1	450	387360236
36.247	67	541	1768	76	200	230	101300000	1000	0	0	-1	450	387372796
35.425	65	545	1762	76	200	230	101300000	1000	0	0	-1	450	387385356
36.85	67	550	1763	76	200	230	101300000	1000	0	0	-1	450	387397916
35.165	65	541	1763	76	200	230	101300000	1000	0	0	-1	450	387410476
37.94	70	542	1759	76	200	230	101300000	1000	0	0	-1	450	387423036
38.57	70	551	1762	76	200	230	101300000	1000	0	0	-1	450	387435596
32.82	60	547	1769	76	200	230	101300000	1000	0	0	-1	450	387448156
34.461	63	547	1763	76	200	230	101300000	1000	0	0	-1	450	387460716
39.6	72	550	1769	76	200	230	101300000	1000	0	0	-1	450	387473276
38.29	70	547	1766	76	200	230	101300000	1000	0	0	-1	450	387485836
35.555	65	547	1762	76	200	230	101300000	1000	0	0	-1	450	387498396
34.713	63	551	1770	76	200	230	101300000	1000	0	0	-1	450	387510956
35.49	65	546	1763	76	200	230	101300000	1000	0	0	-1	450	387523516
41.325	75	551	1760	76	200	230	101300000	1000	0	0	-1	450	387536076
37.051	67	553	1770	76	200	230	101300000	1000	0	0	-1	450	387548636
36.14	65	556	1762	76	200	230	101300000	1000	0	0	-1	450	387561196
37.922	67	566	1769	76	200	230	101300000	1000	0	0	-1	450	387573756
36.14	65	556	1770	76	200	230	101300000	1000	0	0	-1	450	387586316
42.889	77	557	1762	76	200	230	101300000	1000	0	0	-1	450	387598876
40.32	72	560	1773	76	200	230	101300000	1000	0	0	-1	450	387611436
39.34	70	562	1760	76	200	230	101300000	1000	0	0	-1	450	387623996
42	75	560	1765	76	200	230	101300000	1000	0	0	-1	450	387636556
36.716	67	548	1770	76	200	230	101300000	1000	0	0	-1	450	387649116
34.461	63	547	1766	76	200	230	101300000	1000	0	0	-1	450	387661676
35.343	63	561	1768	76	200	230	101300000	1000	0	0	-1	450	387674236
34.776	63	552	1772	76	200	230	101300000	1000	0	0	-1	450	387686796
39.312	72	546	1765	76	200	230	101300000	1000	0	0	-1	450	387699356
36.783	67	549	1772	76	200	230	101300000	1000	0	0	-1	450	387711916
36.14	65	556	1766	76	200	230	101300000	1000	0	0	-1	450	387724476
37.587	67	561	1766	76	200	230	101300000	1000	0	0	-1	450	387737036
36.01	65	554	1770	76	200	230	101300000	1000	0	0	-1	450	387749596
38.64	70	552	1765	76	200	230	101300000	1000	0	0	-1	450	387762156
39.06	70	558	1770	76	200	230	101300000	1000	0	0	-1	450	387774716
36.335	65	559	1773	76	200	230	101300000	1000	0	0	-1	450	387787276
36.725	65	565	1763	76	200	230	101300000	1000	0	0	-1	450	387799836
36.855	65	567	1772	76	200	230	101300000	1000	0	0	-1	450	387812396
36.27	65	558	1769	76	200	230	101300000	1000	0	0	-1	450	387824956
41.55	75	554	1769	76	200	230	101300000	1000	0	0	-1	450	387837516
40.032	72	556	1772	76	200	230	101300000	1000	0	0	-1	450	387850076
38.92	70	556	1763	76	200	230	101300000	1000	0	0	-1	450	387862636
37.587	67	561	1766	76	200	230	101300000	1000	0	0	-1	450	387875196
37.252	67	556	1773	76	200	230	101300000	1000	0	0	-1	450	387887756
36.335	65	559	1770	76	200	230	101300000	1000	0	0	-1	450	387900316
37.05	65	570	1772	76	200	230	101300000	1000	0	0	-1	450	387912876
33.66	60	561	1772	76	200	230	101300000	1000	0	0	-1	450	387925436
42.812	77	556	1768	76	200	230	101300000	1000	0	0	-1	450	387937996
38.85	70	555	1775	76	200	230	101300000	1000	0	0	-1	450	387950556
34.965	63	555	1768	76	200	230	101300000	1000	0	0	-1	450	387963116
37.453	67	559	1768	76	200	230	101300000	1000	0	0	-1	450	387975676
37.587	67	561	1773	76	200	230	101300000	1000	0	0	-1	450	387988236
33.3	60	555	1772	76	200	230	101300000	1000	0	0	-1	450	388000796
35.28	63	560	1773	76	200	230	101300000	1000	0	0	-1	450	388013356
37.051	67	553	1776	76	200	230	101300000	1000	0	0	-1	450	388025916
39.6	72	550	1765	76	200	230	101300000	1000	0	0	-1	450	388038476
37.185	67	555	1778	76	200	230	101300000	1000	0	0	-1	450	388051036
36.01	65	554	1768	76	200	230	101300000	1000	0	0	-1	450	388063596
37.118	67	554	1769	76	200	230	101300000	1000	0	0	-1	450	388076156
35.88	65	552	1776	76	200	230	101300000	1000	0	0	-1	450	388088716
35.815	65	551	1768	76	200	230	101300000	1000	0	0	-1	450	388101276
39.27	70	561	1773	76	200	230	101300000	1000	0	0	-1	450	388113836
37.252	67	556	1778	76	200	230	101300000	1000	0	0	-1	450	388126396
36.14	65	556	1769	76	200	230	101300000	1000	0	0	-1	450	388138956
39.41	70	563	1778	76	200	230	101300000	1000	0	0	-1	450	388151516
39.62	70	566	1773	76	200	230	101300000	1000	0	0	-1	450	388164076
36.465	65	561	1770	76	200	230	101300000	1000	0	0	-1	450	388176636
36.465	65	561	1775	76	200	230	101300000	1000	0	0	-1	450	388189196
37.252	67	556	1772	76	200	230	101300000	1000	0	0	-1	450	388201756
41.925	75	559	1772	76	200	230	101300000	1000	0	0	-1	450	388214316
41.688	72	579	1763	76	200	230	101300000	1000	0	0	-1	500	399698276
43.2	75	576	1754	76	200	230	101300000	1000	0	0	-1	500	399710836
42.408	72	589	1763	76	200	230	101300000	1000	0	0	-1	500	399723396
41.58	70	594	1757	76	200	230	101300000	1000	0	0	-1	500	399735956
43.875	75	585	1756	76	200	230	101300000	1000	0	0	-1	500	399748516
41.256	72	573	1765	76	200	230	101300000	1000	0	0	-1	500	399761076
41.256	72	573	1751	76	200	230	101300000	1000	0	0	-1	500	399773636
40.6	70	580	1754	76	200	230	101300000	1000	0	0	-1	500	399786196
46.046	77	598	1762	76	200	230	101300000	1000	0	0	-1	500	399798756
42.42	70	606	1754	76	200	230	101300000	1000	0	0	-1	500	399811316
43.19	70	617	1759	76	200	230	101300000	1000	0	0	-1	500	399823876
44.208	72	614	1757	76	200	230	101300000	1000	0	0	-1	500	399836436
45.9	75	612	1756	76	200	230	101300000	1000	0	0	-1	500	399848996
50.184	82	612	1762	76	200	230	101300000	1000	0	0	-1	500	399861556
49.938	82	609	1750	76	200	230	101300000	1000	0	0	-1	500	399874116
47.432	77	616	1753	76	200	230	101300000	1000	0	0	-1	500	399886676
42.77	70	611	1762	76	200	230	101300000	1000	0	0	-1	500	399899236
42.42	70	606	1753	76	200	230	101300000	1000	0	0	-1	500	399911796
46.05	75	614	1757	76	200	230	101300000	1000	0	0	-1	500	399924356
44.352	72	616	1759	76	200	230	101300000	1000	0	0	-1	500	399936916
50.43	82	615	1749	76	200	230	101300000	1000	0	0	-1	500	399949476
48.506	79	614	1759	76	200	230	101300000	1000	0	0	-1	500	399962036
48.664	79	616	1753	76	200	230	101300000	1000	0	0	-1	500	399974596
48.048	77	624	1750	76	200	230	101300000	1000	0	0	-1	500	399987156
43.05	70	615	1756	76	200	230	101300000	1000	0	0	-1	500	399999716
44.64	72	620	1750	76	200	230	101300000	1000	0	0	-1	500	400012276
48.356	77	628	1751	76	200	230	101300000	1000	0	0	-1	500	400024836
44.712	72	621	1757	76	200	230	101300000	1000	0	0	-1	500	400037396
44.28	72	615	1749	76	200	230	101300000	1000	0	0	-1	500	400049956
49.36	80	617	1756	76	200	230	101300000	1000	0	0	-1	500	400062516
50.348	82	614	1754	76	200	230	101300000	1000	0	0	-1	500	400075076
50.102	82	611	1747	76	200	230	101300000	1000	0	0	-1	500	400087636
50.43	82	615	1756	76	200	230	101300000	1000	0	0	-1	500	400100196
45.3	75	604	1749	76	200	230	101300000	1000	0	0	-1	500	400112756
43.416	72	603	1746	76	200	230	101300000	1000	0	0	-1	500	400125316
41.86	70	598	1757	76	200	230	101300000	1000	0	0	-1	500	400137876
42.264	72	587	1747	76	200	230	101300000	1000	0	0	-1	500	400150436
45.122	77	586	1754	76	200	230	101300000	1000	0	0	-1	500	400162996
42.336	72	588	1754	76	200	230	101300000	1000	0	0	-1	500	400175556
41.3	70	590	1743	76	200	230	101300000	1000	0	0	-1	500	400188116
44.25	75	590	1754	76	200	230	101300000	1000	0	0	-1	500	400200676
43.725	75	583	1750	76	200	230	101300000	1000	0	0	-1	500	400213236
41.616	72	578	1746	76	200	230	101300000	1000	0	0	-1	500	400225796
38.793	67	579	1751	76	200	230	101300000	1000	0	0	-1	500	400238356
40.74	70	582	1747	76	200	230	101300000	1000	0	0	-1	500	400250916
40.25	70	575	1750	76	200	230	101300000	1000	0	0	-1	500	400263476
41.184	72	572	1754	76	200	230	101300000	1000	0	0	-1	500	400276036
39.97	70	571	1744	76	200	230	101300000	1000	0	0	-1	500	400288596
39.396	67	588	1753	76	200	230	101300000	1000	0	0	-1	500	400301156
39.195	67	585	1751	76	200	230	101300000	1000	0	0	-1	500	400313716
43.35	75	578	1749	76	200	230	101300000	1000	0	0	-1	500	400326276
41.256	72	573	1751	76	200	230	101300000	1000	0	0	-1	500	400338836
37.788	67	564	1746	76	200	230	101300000	1000	0	0	-1	500	400351396
37.721	67	563	1746	76	200	230	101300000	1000	0	0	-1	500	400363956
35.28	63	560	1753	76	200	230	101300000	1000	0	0	-1	500	400376516
39.96	72	555	1750	76	200	230	101300000	1000	0	0	-1	500	400389076
40.104	72	557	1751	76	200	230	101300000	1000	0	0	-1	500	400401636
37.185	67	555	1754	76	200	230	101300000	1000	0	0	-1	500	400414196
36.14	65	556	1743	76	200	230	101300000	1000	0	0	-1	500	400426756
33.6	60	560	1750	76	200	230	101300000	1000	0	0	-1	500	400439316
37.252	67	556	1751	76	200	230	101300000	1000	0	0	-1	500	400451876
39.456	72	548	1746	76	200	230	101300000	1000	0	0	-1	500	400464436
38.5	70	550	1753	76	200	230	101300000	1000	0	0	-1	500	400476996
36.649	67	547	1750	76	200	230	101300000	1000	0	0	-1	500	400489556
35.028	63	556	1750	76	200	230	101300000	1000	0	0	-1	500	400502116
37.051	67	553	1757	76	200	230	101300000	1000	0	0	-1	500	400514676
34.902	63	554	1747	76	200	230	101300000	1000	0	0	-1	500	400527236
35.945	65	553	1756	76	200	230	101300000	1000	0	0	-1	500	400539796
38.36	70	548	1754	76	200	230	101300000	1000	0	0	-1	500	400552356
35.425	65	545	1751	76	200	230	101300000	1000	0	0	-1	500	400564916
33.12	60	552	1751	76	200	230	101300000	1000	0	0	-1	500	400577476
36.85	67	550	1749	76	200	230	101300000	1000	0	0	-1	500	400590036
38.78	70	554	1750	76	200	230	101300000	1000	0	0	-1	500	400602596
34.398	63	546	1756	76	200	230	101300000	1000	0	0	-1	500	400615156
34.587	63	549	1754	76	200	230	101300000	1000	0	0	-1	500	400627716
32.94	60	549	1754	76	200	230	101300000	1000	0	0	-1	500	400640276
34.083	63	541	1756	76	200	230	101300000	1000	0	0	-1	500	400652836
34.905	65	537	1749	76	200	230	101300000	1000	0	0	-1	500	400665396
38.01	70	543	1753	76	200	230	101300000	1000	0	0	-1	500	400677956
36.247	67	541	1751	76	200	230	101300000	1000	0	0	-1	500	400690516
36.247	67	541	1753	76	200	230	101300000	1000	0	0	-1	500	400703076
34.461	63	547	1756	76	200	230	101300000	1000	0	0	-1	500	400715636
31.726	58	547	1757	76	200	230	101300000	1000	0	0	-1	500	400728196
35.945	65	553	1754	76	200	230	101300000	1000	0	0	-1	500	400740756
34.335	63	545	1760	76	200	230	101300000	1000	0	0	-1	500	400753316
36.113	67	539	1751	76	200	230	101300000	1000	0	0	-1	500	400765876
38.22	70	546	1753	76	200	230	101300000	1000	0	0	-1	500	400778436
36.113	67	539	1753	76	200	230	101300000	1000	0	0	-1	500	400790996
31.668	58	546	1754	76	200	230	101300000	1000	0	0	-1	500	400803556
34.335	63	545	1759	76	200	230	101300000	1000	0	0	-1	500	400816116
39.096	72	543	1760	76	200	230	101300000	1000	0	0	-1	500	400828676
36.582	67	546	1753	76	200	230	101300000	1000	0	0	-1	500	400841236
34.713	63	551	1762	76	200	230	101300000	1000	0	0	-1	500	400853796
35.49	65	546	1756	76	200	230	101300000	1000	0	0	-1	500	400866356
35.62	65	548	1753	76	200	230	101300000	1000	0	0	-1	500	400878916
36.448	67	544	1759	76	200	230	101300000	1000	0	0	-1	500	400891476
37.8	70	540	1754	76	200	230	101300000	1000	0	0	-1	500	400904036
35.75	65	550	1757	76	200	230	101300000	1000	0	0	-1	500	400916596
33	60	550	1762	76	200	230	101300000	1000	0	0	-1	500	400929156
35.425	65	545	1754	76	200	230	101300000	1000	0	0	-1	500	400941716
36.917	67	551	1754	76	200	230	101300000	1000	0	0	-1	550	411244996
39.816	72	553	1760	76	200	230	101300000	1000	0	0	-1	550	411257556
37.118	67	554	1754	76	200	230	101300000	1000	0	0	-1	550	411270116
39.48	70	564	1756	76	200	230	101300000	1000	0	0	-1	550	411282676
40.032	72	556	1762	76	200	230	101300000	1000	0	0	-1	550	411295236
37.587	67	561	1754	76	200	230	101300000	1000	0	0	-1	550	411307796
40.392	72	561	1760	76	200	230	101300000	1000	0	0	-1	550	411320356
38.71	70	553	1762	76	200	230	101300000	1000	0	0	-1	550	411332916
37.252	67	556	1753	76	200	230	101300000	1000	0	0	-1	550	411345476
36.205	65	557	1760	76	200	230	101300000	1000	0	0	-1	550	411358036
40.032	72	556	1756	76	200	230	101300000	1000	0	0	-1	550	411370596
37.721	67	563	1754	76	200	230	101300000	1000	0	0	-1	550	411383156
